"﻿""imageName""",resolution__x,resolution__y,taggedRectangles,taggedRectangles__taggedRectangle__x,taggedRectangles__taggedRectangle__y,taggedRectangles__taggedRectangle__width,taggedRectangles__taggedRectangle__height,taggedRectangles__taggedRectangle__offset,taggedRectangles__taggedRectangle__rotation,taggedRectangles__taggedRectangle__userName,taggedRectangles__taggedRectangle__tag,taggedRectangles__taggedRectangle__segmentation
apanar_06.08.2002/IMG_1291.JPG,1600,1200,,166.0,182.0,201.0,49.0,0.0,0.0,admin,vaio,
apanar_06.08.2002/IMG_1291.JPG,1600,1200,,624.0,192.0,243.0,166.0,0.0,0.0,admin,go,
apanar_06.08.2002/IMG_1291.JPG,1600,1200,,921.0,175.0,597.0,145.0,0.0,0.0,admin,create,
apanar_06.08.2002/IMG_1291.JPG,1600,1200,,977.0,419.0,528.0,108.0,0.0,0.0,admin,SONY,
apanar_06.08.2002/IMG_1292.JPG,1598,922,,386.0,278.0,1113.0,219.0,0.0,0.0,admin,conditions,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,223.0,337.0,423.0,106.0,0.0,0.0,admin,Handle,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,686.0,349.0,245.0,100.0,0.0,0.0,admin,with,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,981.0,367.0,255.0,85.0,0.0,0.0,admin,care,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,3.0,829.0,205.0,66.0,0.0,0.0,admin,pleaes,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,235.0,835.0,182.0,47.0,0.0,0.0,admin,return,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,436.0,831.0,60.0,53.0,0.0,0.0,admin,to,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,542.0,832.0,197.0,53.0,0.0,0.0,admin,Future,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,761.0,834.0,327.0,66.0,0.0,0.0,admin,Publishing,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,1111.0,831.0,90.0,54.0,0.0,0.0,admin,Ltd,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,19.0,918.0,313.0,53.0,0.0,0.0,admin,Somerton,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,366.0,920.0,151.0,51.0,0.0,0.0,admin,TA11,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,546.0,921.0,122.0,51.0,0.0,0.0,admin,6TB,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,707.0,917.0,199.0,55.0,0.0,0.0,admin,United,
apanar_06.08.2002/IMG_1293.JPG,1255,981,,927.0,916.0,265.0,65.0,0.0,0.0,admin,Kingdom,
apanar_06.08.2002/IMG_1294.JPG,1124,430,,140.0,124.0,647.0,200.0,0.0,0.0,admin,HSBC,
apanar_06.08.2002/IMG_1298.JPG,1600,1200,,891.0,1144.0,466.0,30.0,0.0,0.0,admin,EDITION,
apanar_06.08.2002/IMG_1298.JPG,1600,1200,,607.0,263.0,604.0,83.0,0.0,0.0,admin,SYSTEMS,
apanar_06.08.2002/IMG_1298.JPG,1600,1200,,614.0,140.0,592.0,85.0,0.0,0.0,admin,DATABASE,
apanar_06.08.2002/IMG_1298.JPG,1600,1200,,605.0,85.0,71.0,35.0,0.0,0.0,admin,AN,
apanar_06.08.2002/IMG_1298.JPG,1600,1200,,704.0,83.0,415.0,35.0,0.0,0.0,admin,INTRODUCTION,
apanar_06.08.2002/IMG_1298.JPG,1600,1200,,1141.0,82.0,68.0,34.0,0.0,0.0,admin,TO,
apanar_06.08.2002/IMG_1298.JPG,1600,1200,,620.0,832.0,232.0,68.0,0.0,0.0,admin,C.J.,
apanar_06.08.2002/IMG_1298.JPG,1600,1200,,922.0,829.0,272.0,65.0,0.0,0.0,admin,DATE,
apanar_06.08.2002/IMG_1298.JPG,1600,1200,,456.0,1145.0,319.0,31.0,0.0,0.0,admin,SIXTH,
apanar_06.08.2002/IMG_1299.JPG,1600,1200,,129.0,685.0,183.0,39.0,0.0,0.0,admin,STUART,
apanar_06.08.2002/IMG_1299.JPG,1600,1200,,130.0,731.0,188.0,41.0,0.0,0.0,admin,RUSSELL,
apanar_06.08.2002/IMG_1299.JPG,1600,1200,,131.0,797.0,132.0,40.0,0.0,0.0,admin,PETER,
apanar_06.08.2002/IMG_1299.JPG,1600,1200,,130.0,843.0,178.0,41.0,0.0,0.0,admin,NORVIG,
apanar_06.08.2002/IMG_1299.JPG,1600,1200,,556.0,431.0,684.0,84.0,0.0,0.0,admin,INTELLIGENCE,
apanar_06.08.2002/IMG_1299.JPG,1600,1200,,711.0,341.0,454.0,78.0,0.0,0.0,admin,RTIFICIAL,
apanar_06.08.2002/IMG_1299.JPG,1600,1200,,655.0,535.0,32.0,38.0,0.0,0.0,admin,A,
apanar_06.08.2002/IMG_1299.JPG,1600,1200,,700.0,534.0,188.0,40.0,0.0,0.0,admin,MODERN,
apanar_06.08.2002/IMG_1299.JPG,1600,1200,,899.0,537.0,239.0,38.0,0.0,0.0,admin,APPROACH,
apanar_06.08.2002/IMG_1300.JPG,1600,1200,,822.0,94.0,164.0,27.0,4.0,0.0,admin,essence,
apanar_06.08.2002/IMG_1300.JPG,1600,1200,,1011.0,39.0,46.0,93.0,18.0,0.0,admin,of,
apanar_06.08.2002/IMG_1300.JPG,1600,1200,,953.0,158.0,286.0,50.0,0.0,0.0,admin,computing,
apanar_06.08.2002/IMG_1300.JPG,1600,1200,,375.0,360.0,127.0,46.0,0.0,0.0,admin,THE,
apanar_06.08.2002/IMG_1300.JPG,1600,1200,,539.0,358.0,294.0,45.0,0.0,0.0,admin,ESSENCE,
apanar_06.08.2002/IMG_1300.JPG,1600,1200,,872.0,354.0,81.0,45.0,0.0,0.0,admin,OF,
apanar_06.08.2002/IMG_1300.JPG,1600,1200,,641.0,477.0,529.0,61.0,0.0,0.0,admin,ARTIFICIAL,
apanar_06.08.2002/IMG_1300.JPG,1600,1200,,592.0,589.0,628.0,53.0,0.0,0.0,admin,INTELLIGENCE,
apanar_06.08.2002/IMG_1301.JPG,955,500,,481.0,399.0,349.0,79.0,0.0,0.0,admin,Students,
apanar_06.08.2002/IMG_1301.JPG,955,500,,184.0,301.0,719.0,110.0,0.0,0.0,admin,Engineering,
apanar_06.08.2002/IMG_1301.JPG,955,500,,250.0,236.0,115.0,80.0,0.0,0.0,admin,for,
apanar_06.08.2002/IMG_1301.JPG,955,500,,49.0,153.0,858.0,84.0,0.0,0.0,admin,Communication,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,826.0,143.0,25.0,25.0,0.0,0.0,admin,o,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,809.0,130.0,44.0,51.0,0.0,0.0,admin,C,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,793.0,128.0,17.0,54.0,0.0,0.0,admin,i,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,584.0,197.0,174.0,20.0,0.0,0.0,admin,INTERNATIONAL,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,762.0,193.0,121.0,23.0,0.0,0.0,admin,COMPUTER,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,889.0,191.0,93.0,24.0,0.0,0.0,admin,SCIENCE,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,988.0,189.0,75.0,24.0,0.0,0.0,admin,SERIES,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,351.0,266.0,366.0,85.0,0.0,0.0,admin,DISCRETE,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,746.0,254.0,556.0,94.0,0.0,0.0,admin,MATHEMATICS,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,373.0,452.0,418.0,92.0,0.0,0.0,admin,COMPUTER,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,758.0,364.0,139.0,77.0,0.0,0.0,admin,FOR,
apanar_06.08.2002/IMG_1302.JPG,1600,1200,,835.0,452.0,450.0,79.0,0.0,0.0,admin,SCIENTISTS,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,917.0,720.0,102.0,29.0,0.0,0.0,admin,release,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1026.0,720.0,33.0,30.0,0.0,0.0,admin,of,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1094.0,718.0,48.0,25.0,0.0,0.0,admin,NET,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1150.0,720.0,53.0,28.0,0.0,0.0,admin,v10,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,553.0,824.0,59.0,19.0,0.0,0.0,admin,Marco,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,616.0,823.0,77.0,21.0,0.0,0.0,admin,Bellinaso,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,699.0,823.0,33.0,20.0,0.0,0.0,admin,and,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,738.0,822.0,49.0,24.0,0.0,0.0,admin,Kevin,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,793.0,820.0,80.0,24.0,0.0,0.0,admin,Hoffman,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,578.0,929.0,63.0,13.0,0.0,0.0,admin,WROX,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,846.0,882.0,42.0,14.0,0.0,0.0,admin,wrox,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,892.0,879.0,71.0,18.0,0.0,0.0,admin,technical,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,967.0,880.0,57.0,19.0,0.0,0.0,admin,support,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1028.0,882.0,15.0,15.0,0.0,0.0,admin,at,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1063.0,879.0,62.0,18.0,0.0,0.0,admin,support,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1144.0,879.0,76.0,15.0,0.0,0.0,admin,wroxcom,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,867.0,903.0,62.0,22.0,0.0,0.0,admin,Updates,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,934.0,906.0,28.0,15.0,0.0,0.0,admin,and,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,967.0,906.0,49.0,15.0,0.0,0.0,admin,source,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1021.0,905.0,37.0,14.0,0.0,0.0,admin,code,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1063.0,905.0,15.0,15.0,0.0,0.0,admin,at,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1100.0,905.0,40.0,13.0,0.0,0.0,admin,www,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1144.0,904.0,76.0,15.0,0.0,0.0,admin,wroxcom,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1144.0,928.0,76.0,15.0,0.0,0.0,admin,wroxcom,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,953.0,927.0,34.0,19.0,0.0,0.0,admin,Peer,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,992.0,930.0,74.0,14.0,0.0,0.0,admin,discussion,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1071.0,930.0,17.0,14.0,0.0,0.0,admin,at,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1107.0,926.0,32.0,22.0,0.0,0.0,admin,p2p,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,960.0,14.0,112.0,19.0,0.0,0.0,admin,Programmer,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1077.0,15.0,19.0,16.0,0.0,0.0,admin,to,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1103.0,13.0,112.0,19.0,0.0,0.0,admin,Programmer,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,541.0,432.0,319.0,78.0,0.0,0.0,admin,ASPNET,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,882.0,435.0,324.0,68.0,0.0,0.0,admin,Website,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,546.0,520.0,539.0,81.0,0.0,0.0,admin,Programming,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,547.0,617.0,168.0,36.0,0.0,0.0,admin,Problem,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,793.0,614.0,143.0,40.0,0.0,0.0,admin,Design,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,1015.0,610.0,169.0,34.0,0.0,0.0,admin,Solution,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,550.0,727.0,96.0,25.0,0.0,0.0,admin,Written,
